Episode;Time;Character;Type of Roll;Total Value;Natural Value;Crit?;Damage Dealt;# Kills;Notes
C2E044;00:18:59;Caduceus;Perception;12;4;;;;With disadvantage
C2E044;00:20:47;Frumpkin;Perception;7;5;;;;
C2E044;00:27:54;Fjord;Perception;9;8;;;;
C2E044;00:28:53;Frumpkin;Perception;5;3;;;;
C2E044;00:33:52;Jester;Perception;14;10;;;;
C2E044;00:35:10;Fjord;Perception;Nat1;1;;;;
C2E044;00:36:47;Jester;Investigation;13;12;;;;
C2E044;00:41:22;Caleb;Investigation;21;13;;;;
C2E044;00:41:24;Beau;Investigation;19;14;;;;
C2E044;00:41:25;Caduceus;Nature;14;15;;;;
C2E044;00:45:13;Beau;History;18;12;;;;
C2E044;00:46:10;Fjord;Perception;3;2;;;;
C2E044;00:49:07;Yasha;Initiative;17;15;;;;
C2E044;00:49:07;Beau;Initiative;15;11;;;;
C2E044;00:49:07;Jester;Initiative;15;11;;;;
C2E044;00:49:23;Fjord;Initiative;14;14;;;;
C2E044;00:49:32;Caleb;Initiative;6;5;;;;
C2E044;00:49:33;Nott;Initiative;7;3;;;;
C2E044;00:49:38;Caduceus;Initiative;4;3;;;;
C2E044;00:51:29;Jester;Spell Attack;16;9;;;;Guiding Bolt
C2E044;00:51:48;Jester;Damage;17;;;17 radiant to Merrow 1;;
C2E044;00:53:30;Beau;Attack;22;15;;;;Quarterstaff with disadvantage
C2E044;00:53:30;Beau;Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;00:53:36;Beau;Damage;10;;;10 bludgeoning to Merrow 1;;
C2E044;00:53:59;Beau;Attack;12;5;;;;Staff
C2E044;00:55:59;Fjord;Spell Attack;25;18;;;;Eldritch Blast
C2E044;00:55:59;Fjord;Spell Attack;25;18;;;;Eldritch Blast
C2E044;00:56:10;Fjord;Damage;12;;;12 force to Merrow SP;;
C2E044;00:56:14;Fjord;Damage;11;;;11 force to Merrow SP;;
C2E044;00:58:48;Beau;Attack;Nat20;20;;;;Disregarded due to disadvantage
C2E044;00:58:48;Beau;Attack;14;7;;;;Unarmed Strike with disadvantage
C2E044;00:59:11;Yasha;Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;00:59:11;Yasha;Attack;19;12;;;;Magician's Judge with disadvantage
C2E044;00:59:22;Yasha;Damage;13;;;13 slashing to Merrow 1;;
C2E044;00:59:24;Beau;Damage;11;;;11 bludgeoning to Merrow 1;;
C2E044;01:00:42;Caleb;Strength;6;6;;;;
C2E044;01:04:32;Nott;Strength;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;01:04:32;Nott;Strength;Nat1;1;;;;With disadvantage
C2E044;01:09:17;Yasha;Attack;20;13;;;;Magician's Judge Reckless
C2E044;01:09:19;Yasha;Attack;24;17;;;;Magician's Judge Reckless
C2E044;01:09:27;Yasha;Damage;10;;;10 slashing to Merrow 1;1;
C2E044;01:10:23;Yasha;Attack;17;10;;;;Magician's Judge Reckless
C2E044;01:11:08;Yasha;Damage;14;;;14 slashing to Merrow 3;;
C2E044;01:11:59;Jester;Spell Attack;22;15;;;;Guiding Bolt
C2E044;01:12:11;Jester;Damage;12;;;12 radiant to Merrow SP;;
C2E044;01:12:32;Beau;Attack;Unknown;Unknown;;;;Disregarded
C2E044;01:12:32;Beau;Attack;22;15;;;;Disregarded
C2E044;01:12:39;Beau;Damage;9;;;9 bludgeoning to Merrow SP;;
C2E044;01:12:55;Beau;Attack;22;15;;;;Staff
C2E044;01:13:03;Beau;Attack;17;10;;;;Unarmed Strike with disadvantage
C2E044;01:13:03;Beau;Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;01:13:12;Beau;Damage;9;;;9 bludgeoning to Merrow SP;;
C2E044;01:14:09;Fjord;Attack;23;15;;;;Falchion with disadvantage
C2E044;01:14:09;Fjord;Attack;23;15;;;;Disregarded due to disadvantage
C2E044;01:14:18;Fjord;Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;01:14:08;Fjord;Attack;11;4;;;;Falchion with disadvantage
C2E044;01:15:50;Beau;Attack;Nat2;2;;;;Disregarded due to disadvantage
C2E044;01:15:50;Beau;Attack;Nat1;1;;;;Unarmed Strike with disadvantage
C2E044;01:18:20;Yasha;Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;01:18:20;Yasha;Attack;25;18;;;;Magician's Judge with disadvantage
C2E044;01:18:33;Yasha;Damage;14;;;14 slashing to Merrow 3;1;
C2E044;01:20:42;Nott;Attack;Unknown;Unknown;;;;TTBB1000
C2E044;01:20:54;Nott;Damage;11;;;11 piercing to Merrow SP;;
C2E044;01:21:22;Nott;Attack;Nat3;3;;;;TTBB1000
C2E044;01:21:50;Caleb;Damage;19;;;19 force to Merrow SP;1;Magic Missile
C2E044;01:27:20;Caduceus;Damage;17;;;;;Prayer of Healing, Caleb, Beau, and Fjord heal 17 points
C2E044;01:27:48;Jester;Perception;22;18;;;;
C2E044;01:28:58;Beau;Perception;11;8;;;;
C2E044;01:29:22;Caduceus;Stealth;6;6;;;;
C2E044;01:29:22;Jester;Stealth;6;2;;;;
C2E044;01:29:22;Nott;Stealth;19;9;;;;
C2E044;01:29:22;Caleb;Stealth;19;18;;;;
C2E044;01:29:22;Beau;Stealth;25;17;;;;
C2E044;01:29:22;Fjord;Stealth;18;18;;;;
C2E044;01:29:22;Yasha;Stealth;6;4;;;;
C2E044;01:30:56;Beau;Wisdom;7;3;;;;
C2E044;01:37:17;Frumpkin;Perception;Nat1;1;;;;
C2E044;01:42:45;Jester;Perception;17;13;;;;
C2E044;01:42:45;Fjord;Perception;17;16;;;;
C2E044;01:47:55;Caduceus;Perception;11;3;;;;
C2E044;01:49:48;Fjord;Perception;3;2;;;;
C2E044;01:55:53;Fjord;Investigation;9;4;;;;
C2E044;01:59:59;Fjord;Other;Unknown;;;;;
C2E044;02:02:24;Jester;Perception;13;9;;;;
C2E044;02:09:41;Caleb;Dexterity Save;7;6;;;;
C2E044;02:10:30;Fjord;Spell Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;02:10:30;Fjord;Spell Attack;19;12;;;;Eldritch Blast with disadvantage
C2E044;02:10:32;Fjord;Spell Attack;Nat20;20;;;;Disregarded due to disadvantage
C2E044;02:10:32;Fjord;Spell Attack;16;9;;;;Eldritch Blast with disadvantage
C2E044;02:10:45;Fjord;Damage;26;;;26 force to seaweed;;
C2E044;02:11:58;Fjord;Perception;6;5;;;;
C2E044;02:14:34;Nott;Perception;18;18;;;;Disregarded due to disadvantage
C2E044;02:14:34;Nott;Perception;5;5;;;;With disadvantage
C2E044;02:15:57;Fjord;Other;Unknown;;;;;
C2E044;02:19:22;Fjord;Perception;6;5;;;;
C2E044;02:19:22;Jester;Perception;23;19;;;;
C2E044;02:21:11;Beau;Charisma Save;12;11;;;;
C2E044;02:25:52;Jester;Damage;4;;;4 radiant to seaweed;;Sacred Flame
C2E044;02:25:52;Caduceus;Damage;7;;;7 radiant to seaweed;;Sacred Flame
C2E044;02:27:02;Yasha;Dexterity Save;Unknown;Unknown;;;;Disregarded due to advantage
C2E044;02:27:02;Yasha;Dexterity Save;Nat20;20;;;;With advantage
C2E044;02:27:49;Caduceus;Perception;23;15;;;;
C2E044;02:27:49;Caleb;Perception;15;12;;;;
C2E044;02:29:38;Caleb;Arcana;24;16;;;;
C2E044;02:36:53;Beau;Initiative;Nat20;20;;;;
C2E044;02:36:54;Caduceus;Initiative;20;19;;;;
C2E044;02:36:57;Jester;Initiative;20;16;;;;
C2E044;02:38:48;Fjord;Initiative;16;16;;;;
C2E044;02:38:54;Nott;Initiative;12;8;;;;
C2E044;02:38:59;Yasha;Initiative;7;5;;;;
C2E044;02:39:04;Caleb;Initiative;4;3;;;;
C2E044;02:40:04;Beau;Perception;8;5;;;;
C2E044;02:43:35;Yasha;Wisdom Save;5;6;;;;Against Lament of the Dead
C2E044;02:43:39;Fjord;Wisdom Save;16;Unknown;;;;Against Lament of the Dead with Bless
C2E044;02:43:55;Beau;Wisdom Save;13;9;;;;Against Lament of the Dead
C2E044;02:43:55;Caleb;Wisdom Save;5;2;;;;"Against Lament of the Dead; Bless not rolled, natural value stated"
C2E044;02:44:06;Nott;Wisdom Save;2;2;;;;Against Lament of the Dead
C2E044;02:44:38;Jester;Wisdom Save;14;7;;;;Against Lament of the Dead
C2E044;02:44:42;Caduceus;Wisdom Save;28;Unknown;;;;Against Lament of the Dead with Bless
C2E044;02:45:56;Caleb;Wisdom Save;Nat1;1;;;;Against Lament of the Dead
C2E044;02:48:25;Fjord;Spell Attack;Nat20;20;;;;Eldritch Blast
C2E044;02:48:25;Fjord;Spell Attack;21;17;;;;Eldritch Blast
C2E044;02:48:49;Fjord;Damage;18;;;18 force to Dashilla;;
C2E044;02:48:59;Fjord;Damage;18;;;18 force to Dashilla;;
C2E044;02:50:54;Nott;Stealth;16;6;;;;
C2E044;02:51:11;Nott;Attack;25;17;;;;TTBB1000 SA with Fury of the Small
C2E044;02:51:34;Nott;Damage;33;;;33 piercing to Dashilla;;
C2E044;02:55:02;Fjord;Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;02:55:02;Fjord;Attack;14;2;;;;Falchion Forced Vision with disadvantage and with Bless
C2E044;02:56:33;Caleb;Spell Attack;14;6;;;;Witch Bolt with Bless (+1)
C2E044;02:58:58;Beau;Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;02:58:58;Beau;Attack;11;4;;;;Unarmed Strike with disadvantage
C2E044;02:59:20;Beau;Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;02:59:20;Beau;Attack;22;15;;;;Unarmed Strike with disadvantage
C2E044;02:59:31;Beau;Damage;9;;;9 bludgeoning to Dashilla;;
C2E044;03:00:26;Jester;Damage;13;;;13 radiant to Dashilla;;Spirit Guardians damage
C2E044;03:02:21;Jester;Spell Attack;Nat19;19;;;;Spiritual Weapon (4th) against Dashilla
C2E044;03:02:47;Jester;Damage;27;;;27 force to Dashilla;;
C2E044;03:04:35;Caduceus;Damage;9;;;9 radiant to Dashilla;;
C2E044;03:06:15;Jester;Damage;13;;;13 radiant to Dashilla;;Spirit Guardians damage
C2E044;03:08:17;Beau;Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;03:08:17;Beau;Attack;Unknown;Unknown;;;;Unarmed Strike with disadvantage
C2E044;03:09:49;Fjord;Spell Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;03:09:49;Fjord;Spell Attack;17;10;;;;Eldritch Blast with disadvantage and with Bless (3)
C2E044;03:09:59;Fjord;Spell Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;03:09:59;Fjord;Spell Attack;20;12;;;;Eldritch Blast with disadvantage and with Bless (1)
C2E044;03:10:23;Fjord;Damage;10;;;10 force to Dashilla;;
C2E044;03:10:29;Fjord;Damage;16;;;16 force to Dashilla;;
C2E044;03:11:29;Nott;Stealth;18;8;;;;
C2E044;03:13:31;Caleb;Healing;6;;;;;Potion of Regular Healing, Caleb heals 6 points
C2E044;03:14:22;Fjord;Attack;Nat1;1;;;;Forced Vision Falchion
C2E044;03:14:27;Fjord;Other;2;;;;;Bless roll
C2E044;03:17:24;Caduceus;Healing;9;;;;;Healing Word (1st), Beau heals 9 points
C2E044;03:17:53;Jester;Spell Attack;Nat20;20;;;;Disregarded due to disadvantage
C2E044;03:17:53;Jester;Spell Attack;16;9;;;;Spiritual Weapon with disadvantage
C2E044;03:18:41;Jester;Spell Attack;Nat20;20;;;;Guiding Bolt
C2E044;03:18:59;Jester;Damage;32;;;32 radiant to Dashilla;;
C2E044;03:20:04;Jester;Dexterity Save;22;18;;;;Against Tethering Walls
C2E044;03:20:05;Fjord;Dexterity Save;Nat20;20;;;;Against Tethering Walls
C2E044;03:20:08;Yasha;Dexterity Save;Unknown;Unknown;;;;Disregarded due to advantage
C2E044;03:20:08;Yasha;Dexterity Save;Nat19;19;;;;Against Tethering Walls with advantage
C2E044;03:20:13;Caleb;Dexterity Save;14;13;;;;Against Tethering Walls
C2E044;03:20:14;Nott;Dexterity Save;21;14;;;;Against Tethering Walls
C2E044;03:20:15;Caduceus;Dexterity Save;6;5;;;;Against Tethering Walls
C2E044;03:21:04;Nott;Attack;16;8;;;;TTBB1000 SA
C2E044;03:21:17;Nott;Damage;20;;;20 piercing to Dashilla;;
C2E044;03:21:35;Jester;Damage;5;;;2 (5/2) to Dashilla;;
C2E044;03:22:34;Jester;Damage;15;;;15 cold to Dashilla;;Hellish Rebuke
C2E044;03:24:04;Fjord;Spell Attack;26;19;;;;Eldritch Blast
C2E044;03:24:08;Fjord;Spell Attack;23;16;;;;Eldritch Blast
C2E044;03:24:16;Fjord;Damage;15;;;19 force to Dashilla;;
C2E044;03:24:23;Fjord;Damage;9;;;;;
C2E044;03:26:03;Yasha;Athletics;Unknown;Unknown;;;;Disregarded due to advantage
C2E044;03:26:03;Yasha;Athletics;14;8;;;;With advantage
C2E044;03:30:03;Beau;Wisdom Save;15;12;;;;Against Lament of the Dead
C2E044;03:30:05;Caleb;Wisdom Save;14;8;;;;Against Lament of the Dead
C2E044;03:30:12;Fjord;Wisdom Save;16;14;;;;Against Lament of the Dead
C2E044;03:30:13;Yasha;Wisdom Save;13;14;;;;Against Lament of the Dead
C2E044;03:30:15;Caduceus;Wisdom Save;19;11;;;;Against Lament of the Dead
C2E044;03:30:16;Jester;Wisdom Save;17;10;;;;Against Lament of the Dead
C2E044;03:30:17;Nott;Wisdom Save;11;11;;;;Against Lament of the Dead
C2E044;03:31:02;Fjord;Investigation;Unknown;Unknown;;;;Disregarded due to advantage
C2E044;03:31:02;Fjord;Investigation;13;8;;;;With advantage
C2E044;03:33:41;Caleb;Arcana;14;6;;;;
C2E044;03:38:17;Nott;Perception;5;5;;;;
C2E044;03:38:23;Beau;Perception;22;19;;;;
C2E044;03:40:37;Nott;Perception;11;11;;;;
C2E044;03:40:41;Beau;Perception;5;2;;;;
C2E044;03:41:40;Beau;Attack;11;4;;;;Unarmed Strike
C2E044;03:41:49;Beau;Damage;5;;;5 to Ghost;;
C2E044;03:41:53;Beau;Attack;11;4;;;;Unarmed Strike
C2E044;03:41:57;Beau;Damage;5;;;5 to Ghost;;
C2E044;03:42:08;Beau;Attack;Unknown;Unknown;;;;Unarmed Strike
C2E044;03:42:10;Beau;Damage;5;;;5 to Ghost;;
C2E044;03:42:56;Caduceus;Damage;10;;;10 radiant to Ghost;;Sacred Flame
C2E044;03:43:18;Nott;Attack;14;6;;;;TTBB1000 SA
C2E044;03:43:30;Nott;Damage;29;;;29 piercing to Ghost;1;
C2E044;03:44:02;Caduceus;Perception;23;15;;;;
C2E044;03:44:05;Nott;Perception;6;6;;;;
C2E044;03:44:08;Beau;Perception;17;14;;;;
C2E044;03:46:40;Caleb;Perception;Nat20;20;;;;
C2E044;03:47:59;Jester;Healing;6;;;;;Cure Wounds, Caleb heals 6 points
C2E044;03:48:02;Jester;Healing;12;;;;;Cure Wounds, Fjord heals 12 points
C2E044;03:49:25;Jester;Investigation;9;8;;;;
C2E044;03:50:58;Jester;Perception;16;12;;;;
C2E044;03:51:03;Caleb;Perception;10;7;;;;With disadvantage
C2E044;03:51:03;Caleb;Perception;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E044;03:51:04;Fjord;Perception;8;7;;;;
C2E044;03:51:05;Yasha;Perception;7;5;;;;
C2E045;00:16:18;Nott;Tinker's Tools;6;2;;;;
C2E045;00:16:18;Nott;Tinker's Tools;15;11;;;;
C2E045;00:16:18;Nott;Tinker's Tools;17;13;;;;
C2E045;00:16:57;Nott;Perception;3;3;;;;
C2E045;00:17:41;Nott;Dexterity Save;9;2;;6 (13/2) Fire to Nott;;Explosive Arrow Accident
C2E045;00:19:13;Nott;Perception;6;6;;;;
C2E045;00:19:54;Jester;Healing;Unknown;Unknown;;;;Cure Wounds (1st), Nott heals unknown points
C2E045;00:23:52;Jester;Perception;23;19;;;;
C2E045;00:25:02;Beau;Stealth;Unknown;Unknown;;;;Disregarded due to advantage
C2E045;00:25:02;Beau;Stealth;Nat20;20;;;;With advantage
C2E045;00:25:02;Jester;Stealth;Nat1;1;;;;
C2E045;00:25:14;Nott;Stealth;23;13;;;;
C2E045;00:32:07;Jester;Arcana;19;18;;;;
C2E045;00:43:55;Caduceus;Insight;22;14;;;;
C2E045;00:48:23;Jester;History;Nat20;20;;;;
C2E045;00:50:35;Caleb;Perception;21;18;;;;
C2E045;00:54:20;Caduceus;Investigation;6;7;;;;
C2E045;00:56:05;Caleb;Wisdom Save;18;12;;;;Against Tasha's Hideous Laughter
C2E045;01:00:02;Nott;Perception;11;11;;;;
C2E045;01:03:37;Twiggy;Dexterity;Nat20;20;;;;
C2E045;01:05:30;Caleb;History;21;13;;;;
C2E045;01:11:45;Twiggy;Wisdom Save;Unknown;Unknown;;;;Disregarded due to advantage
C2E045;01:11:45;Twiggy;Wisdom Save;14;12;;;;Against Suggestion with advantage
C2E045;01:18:13;Nott;Investigation;28;19;;;;
C2E045;01:21:22;Caleb;Investigation;16;8;;;;
C2E045;01:24:58;Caleb;Investigation;22;14;;;;
C2E045;01:37:18;Caleb;History;Nat1;1;;;;
C2E045;01:41:02;Beau;History;10;4;;;;
C2E045;01:41:23;Twiggy;History;17;;;;;
C2E045;01:43:44;Caleb;Investigation;21;13;;;;
C2E045;01:44:28;Twiggy;Investigation;Unknown;Unknown;;;;Disregarded due to advantage
C2E045;01:44:28;Twiggy;Investigation;28;18;;;;With advantage
C2E045;01:49:03;Twiggy;Investigation;12;2;;;;
C2E045;01:49:40;Caduceus;Medicine;19;11;;;;
C2E045;01:52:03;Twiggy;Dexterity Save;10;3;;9 (18/2) Lightning to Twiggy;;Against Lightning Breath Statue
C2E045;01:52:03;Caleb;Dexterity Save;13;12;;18 Lightning to Caleb;;Against Lightning Breath Statue
C2E045;01:52:03;Nott;Dexterity Save;25;18;;;;Against Lightning Breath Statue
C2E045;01:44:09;Caduceus;Healing;13;;;;;Cure Wounds, Caleb heals 13 points
C2E045;02:04:12;Twiggy;Thieves' Tools;29;19;;;;
C2E045;02:05:30;Fjord;Investigation;7;5;;;;
C2E045;02:07:00;Twiggy;Investigation;Unknown;Unknown;;;;Disregarded due to advantage
C2E045;02:07:00;Twiggy;Investigation;27;17;;;;With advantage
C2E045;02:07:44;Twiggy;Medicine;14;;;;;
C2E045;02:08:57;Frumpkin;Perception;13;10;;;;
C2E045;02:10:57;Twiggy;Stealth;17;10;;;;
C2E045;02:13:53;Caleb;Arcana;Nat20;20;;;;
C2E045;02:13:52;Beau;Perception;11;8;;;;
C2E045;02:14:40;Fjord;Perception;19;18;;;;
C2E045;02:18:18;Jester;Perception;11;7;;;;
C2E045;02:18:34;Beau;Perception;Nat20;20;;;;
C2E045;02:19:57;Fjord;Stealth;21;11;;;;With PWaT
C2E045;02:20:01;Beau;Stealth;34;17;;;;With PWaT
C2E045;02:20:02;Caleb;Stealth;15;4;;;;With PWaT
C2E045;02:20:03;Nott;Stealth;32;12;;;;With PWaT
C2E045;02:20:05;Jester;Stealth;17;3;;;;With PWaT
C2E045;02:20:06;Twiggy;Stealth;20;3;;;;With PWaT
C2E045;02:20:07;Caduceus;Stealth;24;13;;;;With PWaT
C2E045;02:22:20;Nott;Perception;6;6;;;;
C2E045;02:26:23;Caleb;History;Unknown;Unknown;;;;
C2E045;02:26:29;Fjord;History;15;13;;;;
C2E045;02:26:32;Beau;History;15;9;;;;
C2E045;02:31:24;Twiggy;Thieves' Tools;Unknown;Unknown;;;;Disregarded due to advantage
C2E045;02:31:24;Twiggy;Thieves' Tools;27;17;;;;With advantage
C2E045;02:33:34;Twiggy;Initiative;17;13;;;;
C2E045;02:33:46;Nott;Initiative;12;8;;;;
C2E045;02:33:46;Beau;Initiative;11;7;;;;
C2E045;02:34:06;Jester;Initiative;Nat1;1;;;;
C2E045;02:34:06;Caleb;Initiative;6;5;;;;
C2E045;02:34:13;Caduceus;Initiative;3;2;;;;
C2E045;02:34:36;Twiggy;Acrobatics;19;;;;;
C2E045;02:35:05;Nott;Acrobatics;23;16;;;;
C2E045;02:37:55;Caleb;Investigation;16;8;;;;
C2E045;02:40:00;Jester;Spell Attack;17;10;;;;Inflict Wounds (2nd)
C2E045;02:40:22;Jester;Damage;20;;;20 Necrotic to Mimic;;
C2E045;02:41:31;Caduceus;Damage;14;;;14 Radian to Mimic;;Sacred Flame
C2E045;02:42:44;Twiggy;Attack;Unknown;Unknown;;;;Disregarded due to disadvantage
C2E045;02:42:44;Twiggy;Attack;25;18;;;;Unknown Melee SA
C2E045;02:42:55;Twiggy;Damage;19;;;19 to Mimic;;
C2E045;02:45:15;Nott;Stealth;29;19;;;;
C2E045;02:45:36;Nott;Attack;24;16;;;;TTBB1000 with advantage
C2E045;02:45:36;Nott;Attack;Unknown;Unknown;;;;Disregarded due to advantage
C2E045;02:45:57;Nott;Damage;28;;;28 to Mimic;1;HDYWTDT
C2E045;02:46:14;Nott;Other;2;;;;;Which arrow used
C2E045;02:47:48;Caduceus;Perception;17;9;;;;
C2E045;02:48:45;Twiggy;Investigation;25;15;;;;
C2E045;02:48:55;Twiggy;Thieves' Tools;13;3;;;;
C2E045;02:49:11;Twiggy;Thieves' Tools;21;11;;;;
C2E045;02:49:28;Caleb;Perception;5;2;;;;
C2E045;02:50:32;Nott;Investigation;18;9;;;;
C2E045;02:50:35;Caleb;Investigation;23;15;;;;
C2E045;02:51:30;Nott;Thieves' Tools;20;10;;;;
C2E045;02:52:08;Twiggy;Thieves' Tools;20;10;;;;
C2E045;02:53:33;Nott;Investigation;11;2;;;;Disregarded due to advantage
C2E045;02:53:33;Nott;Investigation;13;4;;;;With advantage
C2E045;02:54:09;Caleb;Perception;22;19;;;;
C2E045;02:55:18;Beau;Investigation;Unknown;Unknown;;;;Disregarded due to advantage
C2E045;02:55:18;Beau;Investigation;24;19;;;;With advantage
C2E045;02:56:50;Caleb;Intelligence;17;12;;;;
C2E045;03:01:21;Nott;Thieves' Tools;23;13;;;;
C2E045;03:01:52;Nott;Thieves' Tools;12;2;;;;
C2E045;03:01:59;Nott;Thieves' Tools;28;18;;;;
C2E045;03:02:38;Nott;Thieves' Tools;15;5;;;;
C2E045;03:03:50;Fjord;Acrobatics;Nat1;1;;4 to Fjord;;
C2E045;03:10:10;Fjord;Perception;Nat1;1;;;;
C2E045;03:11:00;Fjord;Persuasion;23;19;;;;
C2E045;03:13:36;Fjord;Persuasion;14;10;;;;
C2E045;03:14:17;Jester;Acrobatics;Nat20;20;;;;
C2E045;03:14:17;Beau;Acrobatics;12;5;;5 to Beau;;
C2E045;03:15:57;Fjord;Initiative;16;16;;;;
C2E045;03:15:59;Beau;Initiative;15;11;;;;
C2E045;03:16:05;Jester;Initiative;6;2;;;;
C2E045;03:17:55;Fjord;Blink;11;11;;;;
C2E045;03:19:48;Summoned Creature;Initiative;9;6;;;;Fire Elemental
C2E045;03:21:04;Summoned Creature;Attack;18;13;;;;Fire Elemental Slam
C2E045;03:21:31;Summoned Creature;Damage;8;;;8 Fire to Dragon;;Fire Elemental
C2E045;03:21:55;Summoned Creature;Attack;Unknown;Unknown;;;;Fire Elemental Slam
C2E045;03:24:40;Beau;Dexterity Save;21;14;;;;Against Lightning Breath
C2E045;03:25:00;Summoned Creature;Dexterity Save;Unknown;Unknown;;55 Lightning to Fire Elemental;;Fire Elemental Against Lightning Breath
C2E045;03:26:38;Summoned Creature;Attack;22;17;;;;Fire Elemental Touch AoO
C2E045;03:26:50;Summoned Creature;Damage;10;;;10 Fire to Dragon;;Fire Elemental
C2E045;03:27:24;Twiggy;Acrobatics;14;;;;;
C2E045;03:27:24;Caduceus;Acrobatics;19;18;;;;
C2E045;03:27:50;Caduceus;Initiative;18;17;;;;
C2E045;03:27:50;Twiggy;Initiative;13;9;;;;
C2E045;03:31:33;Fjord;Spell Attack;24;17;;;;Eldritch Blast
C2E045;03:31:37;Fjord;Spell Attack;23;16;;;;Eldritch Blast
C2E045;03:31:45;Fjord;Damage;16;;;16 to Dragon;;
C2E045;03:31:51;Fjord;Damage;12;;;12 to Dragon;;
C2E045;03:32:12;Fjord;Blink;Unknown;Unknown;;;;
C2E045;03:35:19;Twiggy;Stealth;15;8;;;;
C2E045;03:36:43;Twiggy;Deception;9;;;;;
C2E045;03:38:52;Jester;Intelligence;6;5;;;;
C2E045;03:39:42;Summoned Creature;Attack;20;15;;;;Fire Elemental Slam
C2E045;03:39:48;Summoned Creature;Damage;9;;;9 Fire (1 to Weasel!Dragon + 8 to Dragon);;Fire Elemental
C2E045;03:40:08;Summoned Creature;Attack;Unknown;Unknown;;;;Fire Elemental Slam
C2E045;03:40:21;Summoned Creature;Damage;11;;;11 to Dragon;;Fire Elemental
C2E045;03:41:09;Summoned Creature;Damage;6;;;6 to Dragon;;Fire Elemental
C2E045;03:41:52;Jester;Dexterity Save;Nat20;20;;25 (51/2) Lightning to Jester;;Against Lightning Breath
C2E045;03:42:20;Beau;Dexterity Save;25;18;;;;Against Lightning Breath
C2E045;03:43:47;Beau;Attack;11;4;;;;Unarmed Strike AoO
C2E045;03:43:53;Summoned Creature;Attack;Nat20;20;Y;;;Fire Elemental Slam
C2E045;03:44:04;Summoned Creature;Damage;13;;;13 Fire to Dragon;;Fire Elemental
C2E045;03:44:43;Summoned Creature;Damage;6;;;6 Fire to Dragon;;Fire Elemental
C2E045;03:48:30;Fjord;Blink;Unknown;Unknown;;;;
C2E045;03:54:49;Jester;Blink;3;3;;;;
C2E045;03:54:49;Caduceus;Constitution Save;19;16;;;;Concentration
C2E045;04:00:39;Fjord;Spell Attack;25;18;;;;Eldritch Blast
C2E045;04:00:41;Fjord;Spell Attack;22;15;;;;Eldritch Blast
C2E045;04:00:48;Fjord;Damage;7;;;7 to Dragon;;
C2E045;04:00:52;Fjord;Damage;10;;;10 to Dragon;;
C2E045;04:01:07;Fjord;Intimidation;21;15;;;;
C2E045;04:01:38;Fjord;Blink;Unknown;;;;;
C2E045;04:02:12;Twiggy;Attack;Unknown;Unknown;;;;Disregarded due to advantage
C2E045;04:02:12;Twiggy;Attack;25;18;;;;Shortbow SA with advantage
C2E045;04:02:25;Twiggy;Damage;27;;;27 to Dragon;;
C2E045;04:02:54;Twiggy;Stealth;15;;;;;
C2E045;04:03:15;Jester;Other;4;;;;;Who Fire Elemental Attacks
C2E045;04:04:50;Jester;Spell Attack;Nat1;1;;;;Infliect Wounds (3rd)
C2E045;04:05:33;Jester;Blink;19;19;;;;
C2E045;04:07:15;Twiggy;Dexterity Save;23;16;;;;Against Lightning Breath
C2E045;04:08:22;Caleb;Acrobatics;4;3;;5 to Caleb;;
C2E045;04:08:22;Nott;Acrobatics;12;5;;5 to Nott;;
C2E045;04:08:52;Nott;Initiative;8;4;;;;
C2E045;04:08:53;Caleb;Initiative;7;6;;;;
C2E045;04:15:09;Twiggy;Stealth;25;18;;;;
C2E045;04:15:41;Nott;Other;1;;;;;Who Fire Elemental Attacks
C2E045;04:16:53;Nott;Attack;18;10;;;;Explosive Arrow SA
C2E045;04:17:18;Nott;Damage;18;;;18 to Dragon;;Arrow SA Damage
C2E045;04:17:41;Nott;Damage;11;;;11 Fire to Dragon;;Explosive Damage
C2E045;04:17:51;Caleb;Dexterity Save;4;3;;11 Fire to Caleb;;Against Explosive Arrow
C2E045;04:17:54;Nott;Dexterity Save;23;16;;;;Against Explosive Arrow
C2E045;04:18:15;Nott;Attack;Nat1;1;;;;TTBB1000
C2E045;04:18:33;Nott;Dexterity Save;Unknown;Unknown;;;;Against TTBB1000 Critical Fail
C2E045;04:18:42;Nott;Damage;2;;;2 to Nott;;
